datetime,hour,day,month,weekday,is_weekend,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,Temperature,RelativeHumidity,AbsoluteHumidity,pollution_index
2005-01-25 19:00:00,19,25,1,Tuesday,False,1.0,984.0,5.8,803.0,211.0,813.0,142.0,1012.0,772.0,4.3,56.7,0.476,0.21065847219631584
2005-01-25 20:00:00,20,25,1,Tuesday,False,1.1,991.0,6.1,814.0,197.0,790.0,133.0,1040.0,812.0,4.3,57.0,0.4771,0.20144803364648023
2005-01-25 21:00:00,21,25,1,Tuesday,False,0.3,881.0,2.8,638.0,139.0,990.0,106.0,910.0,583.0,3.5,60.3,0.4782,0.13913234862708715
2005-01-25 22:00:00,22,25,1,Tuesday,False,0.1,853.0,2.4,616.0,113.0,1071.0,87.0,870.0,491.0,4.1,52.5,0.4351,0.1088772085855571
2005-01-25 23:00:00,23,25,1,Tuesday,False,0.12000000000000001,804.0,1.5,546.0,81.0,1194.0,67.0,796.0,400.0,3.9,50.6,0.4127,0.08249646837485218
2005-01-26 00:00:00,0,26,1,Wednesday,False,0.14,788.0,1.1,514.0,63.0,1285.0,55.0,771.0,354.0,3.9,47.7,0.3901,0.06716483217715939
2005-01-26 01:00:00,1,26,1,Wednesday,False,0.16,788.0,0.9,487.0,55.0,1346.0,49.0,769.0,329.0,4.0,47.8,0.3939,0.06000718264415688
2005-01-26 02:00:00,2,26,1,Wednesday,False,0.18,763.0,0.4,428.0,31.0,1532.0,30.0,757.0,296.0,3.9,50.9,0.4144,0.03641809724843889
2005-01-26 03:00:00,3,26,1,Wednesday,False,0.2,771.0,0.3,410.0,25.5,1622.0,25.0,765.0,283.0,3.0,57.7,0.4423,0.030810847734666146
2005-01-26 04:00:00,4,26,1,Wednesday,False,0.22,747.0,0.2,390.0,20.0,1775.0,20.0,738.0,266.0,3.3,52.8,0.4137,0.025203598220893398
2005-01-26 05:00:00,5,26,1,Wednesday,False,0.24,744.0,0.1,383.0,17.0,1881.0,17.0,720.0,253.0,2.7,53.9,0.4062,0.022132942020236024
2005-01-26 06:00:00,6,26,1,Wednesday,False,0.26,774.0,0.5,441.0,42.0,1646.0,35.0,760.0,282.0,2.8,54.4,0.411,0.04609146031503095
2005-01-26 07:00:00,7,26,1,Wednesday,False,0.28,800.0,0.9,492.0,90.0,1310.0,71.0,783.0,353.0,3.6,49.0,0.3915,0.09299215977293301
2005-01-26 08:00:00,8,26,1,Wednesday,False,0.3,896.0,3.3,668.0,227.0,1043.0,136.0,887.0,519.0,3.3,50.2,0.3934,0.18857822417576986
2005-01-26 09:00:00,9,26,1,Wednesday,False,0.6,913.0,4.4,733.0,250.0,902.0,163.0,901.0,681.0,3.5,47.5,0.3778,0.22887072125503385
2005-01-26 10:00:00,10,26,1,Wednesday,False,0.3,871.0,2.8,638.0,219.0,1022.0,143.0,860.0,583.0,4.3,49.4,0.4136,0.19367611571186774
2005-01-26 11:00:00,11,26,1,Wednesday,False,0.1,872.0,3.2,662.0,211.0,1007.0,134.0,874.0,628.0,4.5,48.4,0.4131,0.1773451970316717
2005-01-26 12:00:00,12,26,1,Wednesday,False,0.1,858.0,2.7,634.0,189.0,1053.0,130.0,868.0,566.0,4.3,50.0,0.4199,0.1684354046731006
2005-01-26 13:00:00,13,26,1,Wednesday,False,0.2,876.0,3.5,683.0,180.0,993.0,122.0,894.0,572.0,4.3,49.7,0.4166,0.16133957286783895
2005-01-26 14:00:00,14,26,1,Wednesday,False,0.5,900.0,4.8,751.0,197.0,891.0,129.0,913.0,637.0,4.9,45.3,0.3955,0.18055410792856494
2005-01-26 15:00:00,15,26,1,Wednesday,False,0.3,864.0,3.4,678.0,198.0,987.0,132.0,866.0,579.0,5.6,42.4,0.3884,0.1780886529862351
2005-01-26 16:00:00,16,26,1,Wednesday,False,0.3,902.0,4.2,721.0,203.0,924.0,133.0,900.0,666.0,5.7,43.1,0.3984,0.18020325973080906
2005-01-26 17:00:00,17,26,1,Wednesday,False,0.3,916.0,4.2,720.0,188.0,912.0,126.0,922.0,707.0,4.8,49.7,0.4305,0.16991466632154484
2005-01-26 18:00:00,18,26,1,Wednesday,False,1.0,1004.0,8.5,918.0,294.0,752.0,177.0,1033.0,990.0,5.1,43.0,0.3821,0.2639069007637382
2005-01-26 19:00:00,19,26,1,Wednesday,False,1.4,1024.0,9.2,945.0,302.0,729.0,185.0,1073.0,1026.0,5.3,44.4,0.397,0.2849013436641729
2005-01-26 20:00:00,20,26,1,Wednesday,False,1.4,1011.0,7.6,884.0,261.0,763.0,169.0,1048.0,910.0,4.9,47.9,0.418,0.259869260666359
2005-01-26 21:00:00,21,26,1,Wednesday,False,1.1,1006.0,6.2,822.0,232.0,794.0,151.0,1025.0,897.0,4.7,50.8,0.4398,0.22709840709123938
2005-01-26 22:00:00,22,26,1,Wednesday,False,0.4,913.0,2.9,645.0,154.0,966.0,114.0,922.0,651.0,4.6,54.8,0.4704,0.15323199408729912
2005-01-26 23:00:00,23,26,1,Wednesday,False,0.2,905.0,2.5,620.0,120.0,986.0,90.0,904.0,598.0,4.0,56.8,0.4688,0.11624042605523972
2005-01-27 00:00:00,0,27,1,Thursday,False,0.2,872.0,2.6,628.0,117.0,1009.0,87.0,857.0,560.0,4.2,46.8,0.39,0.11260479810316992
2005-01-27 01:00:00,1,27,1,Thursday,False,0.2,843.0,2.2,597.0,108.0,1059.0,83.0,808.0,527.0,4.5,42.0,0.3571,0.10662888071638853
2005-01-27 02:00:00,2,27,1,Thursday,False,0.2,863.0,2.5,622.0,97.0,1025.0,74.0,826.0,574.0,4.1,42.1,0.3487,0.09527063147990378
2005-01-27 03:00:00,3,27,1,Thursday,False,0.2666666666666667,791.0,0.8,480.0,62.5,1259.0,51.0,738.0,422.0,4.5,39.7,0.3379,0.0666853720821602
2005-01-27 04:00:00,4,27,1,Thursday,False,0.33333333333333337,769.0,0.3,412.0,28.0,1481.0,28.0,727.0,326.0,4.4,42.2,0.3571,0.03810011268441665
2005-01-27 05:00:00,5,27,1,Thursday,False,0.4,778.0,0.3,417.0,27.0,1531.0,26.0,745.0,312.0,4.1,45.9,0.3804,0.037785282577882544
2005-01-27 06:00:00,6,27,1,Thursday,False,0.5,801.0,0.7,470.0,81.0,1313.0,61.0,762.0,382.0,4.3,42.5,0.3556,0.08731377188837473
2005-01-27 07:00:00,7,27,1,Thursday,False,0.7,827.0,1.4,533.0,129.0,1198.0,91.0,775.0,488.0,4.6,38.1,0.3267,0.13338205734567507
2005-01-27 08:00:00,8,27,1,Thursday,False,1.9,1038.0,6.6,837.0,336.0,822.0,184.0,972.0,915.0,4.6,39.4,0.3367,0.3057126556202787
2005-01-27 09:00:00,9,27,1,Thursday,False,2.4,1040.0,8.4,917.0,335.0,739.0,204.0,1038.0,1021.0,4.8,41.9,0.3634,0.3393351325931639
2005-01-27 10:00:00,10,27,1,Thursday,False,2.0,980.0,5.5,790.0,318.0,839.0,185.0,934.0,897.0,5.9,40.2,0.376,0.3054614192487485
2005-01-27 11:00:00,11,27,1,Thursday,False,1.3,912.0,3.5,683.0,201.0,961.0,125.0,872.0,699.0,7.0,38.4,0.3861,0.2001109355700704
2005-01-27 12:00:00,12,27,1,Thursday,False,1.0,887.0,3.0,649.0,166.0,1009.0,104.0,854.0,588.0,6.6,40.2,0.3944,0.16302740597246798
2005-01-27 13:00:00,13,27,1,Thursday,False,1.2,922.0,4.1,716.0,192.0,930.0,115.0,893.0,643.0,6.6,41.2,0.4046,0.1853929996629132
2005-01-27 14:00:00,14,27,1,Thursday,False,1.5,928.0,4.7,748.0,198.0,900.0,126.0,900.0,685.0,7.3,36.8,0.3779,0.20606979830766728
2005-01-27 15:00:00,15,27,1,Thursday,False,1.3,921.0,4.5,736.0,198.0,921.0,125.0,881.0,673.0,7.3,35.0,0.3584,0.19943388749965738
2005-01-27 16:00:00,16,27,1,Thursday,False,1.5,905.0,4.7,747.0,223.0,924.0,139.0,850.0,691.0,7.0,33.5,0.3367,0.22453237838162177
2005-01-27 17:00:00,17,27,1,Thursday,False,1.5,906.0,5.1,769.0,224.0,913.0,142.0,865.0,726.0,6.5,32.4,0.3155,0.22771664095341623
2005-01-27 18:00:00,18,27,1,Thursday,False,2.1,981.0,7.7,886.0,266.0,819.0,170.0,928.0,912.0,5.7,33.9,0.3131,0.28175787871036795
2005-01-27 19:00:00,19,27,1,Thursday,False,2.6,1053.0,10.3,987.0,326.0,750.0,195.0,1025.0,1048.0,5.0,36.1,0.3178,0.3340779662510787
2005-01-27 20:00:00,20,27,1,Thursday,False,3.0,1086.0,11.5,1032.0,343.0,717.0,202.0,1049.0,1136.0,4.7,38.3,0.3306,0.3561173600688668
2005-01-27 21:00:00,21,27,1,Thursday,False,2.0,967.0,6.0,811.0,243.0,863.0,168.0,911.0,909.0,4.5,39.9,0.339,0.2717699314923683
2005-01-27 22:00:00,22,27,1,Thursday,False,1.4,902.0,3.6,689.0,177.0,995.0,128.0,838.0,719.0,4.3,41.1,0.3451,0.20047798964548535
2005-01-27 23:00:00,23,27,1,Thursday,False,1.3,916.0,4.3,725.0,155.0,953.0,115.0,855.0,746.0,4.0,43.1,0.3551,0.17986759888488169
2005-01-28 00:00:00,0,28,1,Friday,False,1.2,895.0,3.4,677.0,143.0,999.0,111.0,827.0,700.0,3.7,46.0,0.3701,0.17038977467062513
2005-01-28 01:00:00,1,28,1,Friday,False,1.1,866.0,2.4,613.0,124.0,1075.0,97.0,810.0,579.0,3.3,47.4,0.3716,0.14947023868654893
2005-01-28 02:00:00,2,28,1,Friday,False,0.9,861.0,2.0,585.0,94.0,1120.0,77.0,807.0,553.0,3.0,49.1,0.3774,0.1173261745905826
2005-01-28 03:00:00,3,28,1,Friday,False,0.8,845.0,1.4,534.0,75.0,1146.0,64.0,781.0,519.0,3.5,48.0,0.3822,0.09739283190039198
2005-01-28 04:00:00,4,28,1,Friday,False,0.6,849.0,1.2,522.0,56.0,1158.0,51.0,779.0,467.0,3.6,48.0,0.3835,0.07463463045313919
2005-01-28 05:00:00,5,28,1,Friday,False,0.5,818.0,0.9,486.0,58.0,1282.0,49.0,781.0,422.0,4.0,47.8,0.3919,0.07028875048858117
2005-01-28 06:00:00,6,28,1,Friday,False,0.6,864.0,1.6,554.0,105.0,1159.0,79.0,819.0,545.0,4.1,48.1,0.3975,0.11330649449868169
2005-01-28 07:00:00,7,28,1,Friday,False,0.7,856.0,1.7,559.0,122.0,1138.0,92.0,810.0,556.0,4.1,47.4,0.3926,0.13278847180859701
2005-01-28 08:00:00,8,28,1,Friday,False,1.6,1024.0,6.2,823.0,274.0,827.0,167.0,992.0,879.0,4.2,48.7,0.4073,0.26648046656450175
2005-01-28 09:00:00,9,28,1,Friday,False,2.2,1050.0,8.2,909.0,342.0,742.0,206.0,1055.0,993.0,4.1,49.8,0.4117,0.33723758049777436
2005-01-28 10:00:00,10,28,1,Friday,False,1.8,984.0,6.4,832.0,296.0,822.0,184.0,966.0,892.0,4.3,48.4,0.4043,0.2938604892577099
2005-01-28 11:00:00,11,28,1,Friday,False,1.5,990.0,5.9,808.0,279.0,838.0,176.0,975.0,901.0,4.6,49.7,0.4271,0.27365976090309835
2005-01-28 12:00:00,12,28,1,Friday,False,1.8,970.0,5.7,798.0,325.0,842.0,191.0,941.0,874.0,4.5,49.6,0.421,0.30730864032890143
2005-01-28 13:00:00,13,28,1,Friday,False,1.4,943.0,5.3,781.0,222.0,871.0,147.0,925.0,722.0,4.4,48.4,0.4087,0.22937138328550674
2005-01-28 14:00:00,14,28,1,Friday,False,2.1,994.0,7.3,871.0,279.0,793.0,174.0,997.0,836.0,4.7,47.2,0.4075,0.2886365268577
2005-01-28 15:00:00,15,28,1,Friday,False,1.6,932.0,5.1,767.0,248.0,888.0,167.0,920.0,669.0,4.2,49.5,0.4118,0.2606127166209224
2005-01-28 16:00:00,16,28,1,Friday,False,1.3,891.0,3.9,706.0,193.0,949.0,138.0,860.0,600.0,3.4,50.7,0.3991,0.21112598686948184
2005-01-28 17:00:00,17,28,1,Friday,False,1.9,881.2,3.59,683.4,256.0,984.7,164.0,848.5,577.6,3.25,50.6,0.39447,0.2679341745315534
2005-01-28 18:00:00,18,28,1,Friday,False,2.4,871.4,3.2800000000000002,660.8,288.0,1020.4,190.0,837.0,555.2,3.1,50.5,0.38984,0.31492134004229505
2005-01-28 19:00:00,19,28,1,Friday,False,3.0,861.6,2.9699999999999998,638.2,300.0,1056.1,198.0,825.5,532.8,2.95,50.400000000000006,0.38521,0.3424682312174048
2005-01-28 20:00:00,20,28,1,Friday,False,1.9,851.8,2.66,615.6,224.0,1091.8,155.0,814.0,510.4,2.8,50.300000000000004,0.38058000000000003,0.25183658880217763
2005-01-28 21:00:00,21,28,1,Friday,False,1.8,842.0,2.35,593.0,219.0,1127.5,153.0,802.5,488.0,2.65,50.2,0.37595,0.24591093000665595
2005-01-28 22:00:00,22,28,1,Friday,False,1.1,832.2,2.04,570.4,145.0,1163.2,110.0,791.0,465.6,2.5,50.1,0.37132,0.16703008799995275
2005-01-28 23:00:00,23,28,1,Friday,False,1.1,822.4,1.73,547.8,115.0,1198.9,91.0,779.5,443.20000000000005,2.3499999999999996,50.0,0.36669,0.14152193471199634
2005-01-29 00:00:00,0,29,1,Saturday,True,1.1,812.6,1.4200000000000004,525.2,136.0,1234.6,105.0,768.0,420.8,2.2,49.900000000000006,0.36206,0.16006797731928574
2005-01-29 01:00:00,1,29,1,Saturday,True,1.0,802.8,1.1100000000000003,502.6,107.0,1270.3,85.0,756.5,398.4,2.05,49.800000000000004,0.35743,0.13097445467051924
2005-01-29 02:00:00,2,29,1,Saturday,True,0.7,793.0,0.8,480.0,70.0,1306.0,60.0,745.0,376.0,1.9,49.7,0.3528,0.08949478651709908
2005-01-29 03:00:00,3,29,1,Saturday,True,0.6,790.0,0.6,455.0,53.5,1376.0,47.0,751.0,336.0,1.6,52.9,0.3692,0.07012565055225263
2005-01-29 04:00:00,4,29,1,Saturday,True,0.5,776.0,0.5,445.0,37.0,1460.0,34.0,737.0,330.0,1.4,53.8,0.3687,0.05075651458740616
2005-01-29 05:00:00,5,29,1,Saturday,True,0.5,766.0,0.5,448.0,33.0,1494.0,31.0,734.0,321.0,1.0,54.7,0.3657,0.046895203945198694
2005-01-29 06:00:00,6,29,1,Saturday,True,0.4,774.0,0.6,458.0,43.0,1473.0,37.0,735.0,334.0,1.4,52.3,0.3591,0.05224433185282682
2005-01-29 07:00:00,7,29,1,Saturday,True,0.5,801.0,0.9,494.0,73.0,1324.0,58.0,754.0,395.0,1.6,51.0,0.3561,0.0825497304856166
2005-01-29 08:00:00,8,29,1,Saturday,True,0.8,847.0,2.0,586.0,125.0,1163.0,92.0,814.0,473.0,1.4,53.1,0.3642,0.13629037863607216
2005-01-29 09:00:00,9,29,1,Saturday,True,1.1,874.0,2.8,641.0,154.0,1022.0,110.0,857.0,553.0,1.7,54.1,0.3785,0.16906123221119174
2005-01-29 10:00:00,10,29,1,Saturday,True,1.1,879.0,2.8,642.0,140.0,1027.0,101.0,836.0,545.0,2.5,51.0,0.3778,0.15702593490429398
2005-01-29 11:00:00,11,29,1,Saturday,True,1.1,888.0,3.0,652.0,150.0,1025.0,96.0,833.0,547.0,2.9,48.7,0.3706,0.15435179533624263
2005-01-29 12:00:00,12,29,1,Saturday,True,1.1,873.0,2.4,610.0,139.0,1051.0,102.0,819.0,527.0,3.6,45.8,0.3674,0.1577864455080419
2005-01-29 13:00:00,13,29,1,Saturday,True,1.1,877.0,2.5,618.0,135.0,1027.0,96.0,830.0,505.0,3.1,48.1,0.3722,0.15096655498417763
2005-01-29 14:00:00,14,29,1,Saturday,True,1.2,893.0,3.0,653.0,152.0,987.0,102.0,845.0,550.0,3.4,46.6,0.3668,0.16354517923689374
2005-01-29 15:00:00,15,29,1,Saturday,True,1.0,866.0,2.2,602.0,121.0,1071.0,88.0,809.0,465.0,3.7,45.8,0.3697,0.1370925922141034
2005-01-29 16:00:00,16,29,1,Saturday,True,1.2,873.0,2.6,629.0,122.0,1049.0,87.0,817.0,467.0,4.4,43.7,0.3688,0.14198179912447972
2005-01-29 17:00:00,17,29,1,Saturday,True,1.3,911.0,3.4,676.0,167.0,998.0,115.0,855.0,555.0,4.0,44.9,0.3689,0.1825757911665337
2005-01-29 18:00:00,18,29,1,Saturday,True,1.4,908.0,3.0,653.0,165.0,980.0,118.0,847.0,551.0,3.3,46.8,0.3671,0.1879078644249773
2005-01-29 19:00:00,19,29,1,Saturday,True,1.3,907.0,3.1,657.0,190.0,981.0,134.0,844.0,569.0,3.1,48.1,0.3707,0.20650416562352647
2005-01-29 20:00:00,20,29,1,Saturday,True,1.4,925.0,3.4,678.0,176.0,960.0,125.0,861.0,594.0,2.8,49.0,0.37,0.19729372707369086
2005-01-29 21:00:00,21,29,1,Saturday,True,1.5,920.0,2.9,649.0,196.0,983.0,140.0,849.0,598.0,3.1,47.4,0.3661,0.21942513904179037
2005-01-29 22:00:00,22,29,1,Saturday,True,1.0,865.0,1.7,561.0,103.0,1102.0,83.0,791.0,434.0,2.9,49.0,0.3725,0.12809933732219736
2005-01-29 23:00:00,23,29,1,Saturday,True,1.0,867.0,1.6,553.0,91.0,1136.0,73.0,792.0,412.0,2.8,49.1,0.3726,0.11552921210168936
2005-01-30 00:00:00,0,30,1,Sunday,True,1.1,900.0,2.3,604.0,119.0,1051.0,92.0,815.0,469.0,2.9,49.7,0.3782,0.1434108587664326
2005-01-30 01:00:00,1,30,1,Sunday,True,1.3,901.0,2.2,599.0,147.0,1023.0,109.0,825.0,515.0,3.8,46.5,0.3762,0.17214497760046676
2005-01-30 02:00:00,2,30,1,Sunday,True,1.0,863.0,1.7,560.0,101.0,1107.0,82.0,787.0,430.0,3.2,46.9,0.3658,0.12666177864803643
2005-01-30 03:00:00,3,30,1,Sunday,True,1.1,884.0,2.2,599.0,101.5,1065.0,82.5,813.0,503.0,3.1,45.2,0.3504,0.1300925753971102
2005-01-30 04:00:00,4,30,1,Sunday,True,0.8500000000000001,873.0,1.8,565.0,102.0,1097.0,83.0,793.0,494.0,3.1,44.8,0.3473,0.12363636649646648
2005-01-30 05:00:00,5,30,1,Sunday,True,0.6,806.0,0.6,459.0,55.0,1322.0,50.0,728.0,368.0,3.1,44.4,0.342,0.07342275446911593
2005-01-30 06:00:00,6,30,1,Sunday,True,0.5,801.0,0.6,454.0,51.0,1374.0,44.0,727.0,348.0,3.0,43.4,0.3337,0.0637780051881895
2005-01-30 07:00:00,7,30,1,Sunday,True,0.4,790.0,0.4,431.0,53.0,1439.0,49.0,722.0,354.0,2.8,43.8,0.3308,0.0663354782808307
2005-01-30 08:00:00,8,30,1,Sunday,True,0.5,805.0,0.7,465.0,74.0,1358.0,62.0,736.0,382.0,2.7,43.2,0.3259,0.08672018635129668
2005-01-30 09:00:00,9,30,1,Sunday,True,0.7,843.0,1.2,520.0,113.0,1202.0,85.0,762.0,450.0,3.3,42.3,0.3299,0.12385397454015878
2005-01-30 10:00:00,10,30,1,Sunday,True,0.8,849.0,1.4,537.0,107.0,1148.0,82.0,757.0,460.0,4.6,39.0,0.333,0.12236615727473814
2005-01-30 11:00:00,11,30,1,Sunday,True,0.8,872.0,2.0,583.0,101.0,1126.0,77.0,765.0,441.0,5.6,37.5,0.3426,0.11608109466448413
2005-01-30 12:00:00,12,30,1,Sunday,True,1.0,890.0,2.0,585.0,129.0,1097.0,92.0,776.0,454.0,7.2,34.2,0.3488,0.1428428269107471
2005-01-30 13:00:00,13,30,1,Sunday,True,0.9,874.0,1.6,552.0,126.0,1128.0,95.0,760.0,415.0,6.9,35.6,0.3561,0.14229949996492877
2005-01-30 14:00:00,14,30,1,Sunday,True,0.9,863.0,1.6,553.0,132.0,1133.0,95.0,742.0,419.0,8.2,30.1,0.3281,0.14365359610575476
2005-01-30 15:00:00,15,30,1,Sunday,True,0.9,840.0,1.8,566.0,101.0,1176.0,76.0,717.0,368.0,7.6,27.9,0.2927,0.11791976012766066
2005-01-30 16:00:00,16,30,1,Sunday,True,1.0,845.0,1.8,569.0,128.0,1151.0,95.0,709.0,397.0,7.9,25.9,0.2774,0.14557572410226624
2005-01-30 17:00:00,17,30,1,Sunday,True,1.0,888.0,2.6,625.0,170.0,1062.0,118.0,763.0,510.0,7.8,28.3,0.3017,0.17773684284741706
2005-01-30 18:00:00,18,30,1,Sunday,True,1.1,845.0,2.0,582.0,174.0,1120.0,123.0,719.0,473.0,6.3,28.8,0.2772,0.18639539883445788
2005-01-30 19:00:00,19,30,1,Sunday,True,1.2,880.0,2.8,641.0,215.0,1077.0,140.0,759.0,537.0,5.4,30.1,0.2726,0.2152385338832196
2005-01-30 20:00:00,20,30,1,Sunday,True,1.6,917.0,3.9,708.0,248.0,972.0,163.0,787.0,670.0,5.0,31.1,0.273,0.25666794344537996
2005-01-30 21:00:00,21,30,1,Sunday,True,1.7,927.0,4.1,715.0,247.0,965.0,164.0,797.0,711.0,4.6,33.8,0.2898,0.2602533128061901
2005-01-30 22:00:00,22,30,1,Sunday,True,1.1,868.0,2.4,615.0,154.0,1095.0,120.0,752.0,551.0,4.3,36.6,0.3064,0.17892316515004777
2005-01-30 23:00:00,23,30,1,Sunday,True,1.3,932.0,3.5,685.0,186.0,996.0,130.0,820.0,670.0,4.0,39.0,0.3203,0.20165666168743338
2005-01-31 00:00:00,0,31,1,Monday,False,1.7,971.0,4.6,741.0,231.0,901.0,145.0,864.0,771.0,2.9,42.8,0.3276,0.237904717180161
2005-01-31 01:00:00,1,31,1,Monday,False,1.5,891.0,3.0,650.0,174.0,987.0,126.0,782.0,586.0,3.4,38.9,0.3076,0.20065341374436327
2005-01-31 02:00:00,2,31,1,Monday,False,0.8,806.0,1.0,495.0,68.0,1282.0,61.0,685.0,355.0,4.0,36.4,0.2982,0.09285447318777151
2005-01-31 03:00:00,3,31,1,Monday,False,0.5,787.0,0.5,446.0,53.5,1395.0,49.0,657.0,310.0,4.0,36.4,0.2989,0.06927317838296168
2005-01-31 04:00:00,4,31,1,Monday,False,0.4,791.0,0.4,435.0,39.0,1486.0,37.0,668.0,292.0,3.7,37.7,0.3024,0.05134160109227615
2005-01-31 05:00:00,5,31,1,Monday,False,0.4,787.0,0.3,415.0,39.0,1474.0,37.0,667.0,293.0,3.4,38.9,0.3075,0.05134160109227615
2005-01-31 06:00:00,6,31,1,Monday,False,0.4,814.0,0.6,449.0,54.0,1363.0,50.0,674.0,328.0,3.7,37.5,0.3012,0.06754735426485398
2005-01-31 07:00:00,7,31,1,Monday,False,0.7,844.0,1.4,538.0,158.0,1164.0,109.0,726.0,479.0,3.7,35.2,0.2833,0.1576783346496082
2005-01-31 08:00:00,8,31,1,Monday,False,1.8,1049.0,7.1,863.0,350.0,826.0,198.0,923.0,979.0,3.7,33.9,0.2732,0.3198540606395423
2005-01-31 09:00:00,9,31,1,Monday,False,2.65,1201.0,14.0,1116.0,467.0,617.0,240.5,1130.0,1469.0,4.4,38.8,0.328,0.4121834498108156
2005-01-31 10:00:00,10,31,1,Monday,False,3.5,1293.0,15.1,1153.0,584.0,602.0,283.0,1141.0,1667.0,6.6,34.4,0.3359,0.5045128389820889
2005-01-31 11:00:00,11,31,1,Monday,False,2.8,1121.0,12.5,1066.0,478.0,683.0,256.0,1040.0,1378.0,10.0,22.4,0.2753,0.43418924359315
2005-01-31 12:00:00,12,31,1,Monday,False,3.1,1112.0,12.8,1078.0,563.0,683.0,261.0,1028.0,1426.0,11.9,18.6,0.2581,0.46677781499546606
2005-01-31 13:00:00,13,31,1,Monday,False,2.5,1060.0,11.9,1048.0,414.0,707.0,181.0,983.0,1246.0,12.5,17.2,0.2477,0.33730647811173275
2005-01-31 14:00:00,14,31,1,Monday,False,2.7,1056.0,11.7,1040.0,398.0,711.0,194.0,976.0,1187.0,13.2,17.3,0.2606,0.35216578540416726
2005-01-31 15:00:00,15,31,1,Monday,False,2.9,1131.0,14.7,1139.0,451.0,643.0,214.0,1097.0,1363.0,13.5,18.7,0.2872,0.38950055137329986
2005-01-31 16:00:00,16,31,1,Monday,False,3.2,1162.0,15.7,1170.0,503.0,618.0,204.0,1131.0,1425.0,14.1,18.2,0.2908,0.399848694592789
2005-01-31 17:00:00,17,31,1,Monday,False,4.1,1283.0,21.1,1328.0,640.0,552.0,228.0,1294.0,1722.0,13.0,20.3,0.303,0.47985959100846304
2005-01-31 18:00:00,18,31,1,Monday,False,6.1,1414.0,27.4,1490.0,843.0,488.0,270.0,1433.0,2051.0,10.4,24.7,0.3116,0.6235904705908476
2005-01-31 19:00:00,19,31,1,Monday,False,6.8,1486.0,30.8,1570.0,954.0,455.0,285.0,1557.0,2179.0,8.6,29.8,0.3344,0.6832081599038474
2005-01-31 20:00:00,20,31,1,Monday,False,6.8,1523.0,29.2,1533.0,984.0,456.0,282.0,1532.0,2214.0,7.3,36.8,0.3771,0.6870200607263207
2005-01-31 21:00:00,21,31,1,Monday,False,3.7,1283.0,15.0,1149.0,586.0,587.0,235.0,1148.0,1799.0,6.3,39.4,0.3795,0.4632766437699796
2005-01-31 22:00:00,22,31,1,Monday,False,2.1,1109.0,7.1,863.0,360.0,737.0,208.0,960.0,1527.0,5.4,43.5,0.3922,0.3404473967509614
2005-01-31 23:00:00,23,31,1,Monday,False,1.4,1055.0,5.4,782.0,231.0,798.0,161.0,940.0,1377.0,5.1,45.6,0.4056,0.24520923361114413
2005-02-01 00:00:00,0,1,2,Tuesday,False,1.3,1038.0,4.8,756.0,200.0,813.0,146.0,921.0,1317.0,4.2,49.4,0.412,0.22059531205153035
2005-02-01 01:00:00,1,1,2,Tuesday,False,1.1,996.0,3.8,698.0,153.0,871.0,123.0,894.0,1228.0,4.1,50.1,0.415,0.18165606234156692
2005-02-01 02:00:00,2,1,2,Tuesday,False,1.0,995.0,3.5,680.0,135.0,879.0,109.0,904.0,1201.0,4.1,51.5,0.4263,0.16096220904762834
2005-02-01 03:00:00,3,1,2,Tuesday,False,0.9,1000.0,3.3,670.0,165.5,868.0,112.0,917.0,1158.0,3.7,57.5,0.4621,0.16797925222142182
2005-02-01 04:00:00,4,1,2,Tuesday,False,0.8,1042.0,3.6,688.0,196.0,814.0,115.0,935.0,1204.0,2.5,64.8,0.4807,0.1749962953952153
2005-02-01 05:00:00,5,1,2,Tuesday,False,0.9,1042.0,3.8,701.0,208.0,795.0,114.0,945.0,1216.0,1.8,68.9,0.4878,0.17954315314004385
2005-02-01 06:00:00,6,1,2,Tuesday,False,1.1,1024.0,4.2,724.0,241.0,814.0,122.0,944.0,1198.0,2.0,64.9,0.4661,0.2005299457797959
2005-02-01 07:00:00,7,1,2,Tuesday,False,1.6,1147.0,7.7,886.0,417.0,702.0,149.0,1056.0,1381.0,2.2,65.3,0.473,0.28100161196424717
2005-02-01 08:00:00,8,1,2,Tuesday,False,3.7,1496.0,20.0,1298.0,896.0,492.0,187.0,1441.0,1873.0,3.1,64.0,0.4938,0.48590099960614735
2005-02-01 09:00:00,9,1,2,Tuesday,False,4.8,1541.0,22.1,1353.0,966.0,449.0,198.0,1492.0,2112.0,3.7,61.7,0.4967,0.5436203604762092
2005-02-01 10:00:00,10,1,2,Tuesday,False,4.1,1491.0,17.2,1215.0,878.0,503.0,196.0,1343.0,2038.0,4.4,58.8,0.4979,0.5020138858568884
2005-02-01 11:00:00,11,1,2,Tuesday,False,4.5,1533.0,21.4,1334.0,985.0,466.0,218.0,1434.0,2118.0,5.8,54.1,0.502,0.5591576211953506
2005-02-01 12:00:00,12,1,2,Tuesday,False,4.5,1507.0,19.8,1292.0,1017.0,479.0,227.0,1379.0,2110.0,7.3,50.8,0.5226,0.5752552069247262
